userid,foodid,rating
112405581526377650547,4,5
110173180567250819002,4,5
108809881754940124809,4,2
112159890289499090229,4,5
118370554795078501633,4,5
117121520727456595781,4,3
111610552848200463721,4,2
108544010910541731823,4,5
114785935323023325370,4,4
113492740226680806514,4,2
113608706305591448585,4,2
116236345335506735142,4,4
117943686978958104859,4,1
103053926227757301193,4,5
105891353757394313385,4,4
103713052831453731252,4,1
109902012930476169610,4,3
104961167743187290991,4,4
113369359859176686036,4,5
108606747277618328582,4,5
117864488038142434271,4,4
109926568005415029735,4,5
107884866147259824082,4,4
106640833950605195083,4,5
112878374817848127411,4,4
111092254526514668117,4,5
109572525588154807805,4,5
108734836022455442496,4,4
109072518963223054039,4,3
104312192551774544425,4,5
114562729781448823334,4,4
106643482554604458352,4,5
108895715509046439492,4,4
100641371633294327525,4,5
118275892572972593141,4,4
100375707054389434739,4,4
113754482951461644092,4,4
111469334813473591346,4,4
108148250275844288509,4,5
108852525595211006480,4,4
114829894097058524168,4,5
116828649080542336777,4,4
105935163791451386420,4,4
109023526755736912588,4,5
113937067165127510810,4,5
107198614051251611758,4,5
101217299564807585370,4,4
100738228560182078848,4,5
100022360818284335460,4,5
114720035040328969753,4,5
110705930239552108084,4,4
112012802752019964336,4,5
100471045446290739173,4,4
104739744126782482243,4,3
114395871011745318732,4,5
109115446755294098422,4,4
103422008058103173357,4,3
112691636098425634769,4,4
108719498087648557812,4,1
117897876485684347516,4,2
110338467956809362954,4,5
117465885711011307889,4,5
107630521798080131319,4,4
110284028519425145985,4,4
111449231484827727975,4,4
101165387913019482313,4,4
116758735245894723533,4,5
103892468082659218674,4,5
107905666618366724612,4,3
109497587536445166335,4,4
106071756197527515758,4,2
110078025610843385364,4,4
104415171534053217226,4,4
110133011839312452288,4,3
117399615151202940257,4,1
108047745257162062409,4,3
102263143049522551417,4,2
103637779436117342442,4,3
111272985689337736601,4,2
109196399529507179107,4,4
113237870614922315020,4,4
117407585149086942709,4,3
115383696359717737360,4,5
108343794112099195144,4,4
115413787019929705799,4,5
112803351952816752573,4,4
103695154909307406301,4,3
116209729226995582457,4,5
104105738781350372634,4,5
112870241825068528736,4,5
100431621895525705597,4,3
104937205855306123527,4,5
112902741558049987606,4,5
107309501537570912795,4,1
101457429108067170652,4,4
112598854240446452449,4,5
114010842207079517805,4,5
113128798855672855171,4,4
114562729781448823334,4,4
103926355585284676328,4,5
113861923464679544218,4,5
100367301165627879130,4,5
117338664018944308871,4,4
103146187074913164978,4,5
103439157037343314608,4,4
108368214398164885401,4,5
112591508361771770903,4,5
106551852780025020783,4,1
104464972352625397449,4,5
118275892572972593141,4,5
118307497683112722403,4,3
101415213879605082768,4,4
113289028711322653544,4,4
115456632767311179486,4,5
110390598438666234686,4,4
108738634977747453384,4,5
107309604241603968098,4,5
114838669339026162946,4,4
108734836022455442496,4,4
105847756586915247171,4,4
107955224785853922261,4,2
116812647617528369008,4,5
106871020056410933233,4,3
113486858849855975658,4,4
109515427016707363542,4,3
110639918171567841977,4,5
100250502225286838421,4,3
111990132762374981634,4,4
105932945745187214695,4,1
108410438251769354124,4,1
116507817542057576800,4,4
114110252246325098476,4,4
111631391565882372090,4,2
113242941318889107118,4,4
115524623722007137961,4,5
103937264274214717353,4,4
115632465584200727905,4,2
101472119294062813236,4,5
104125740730090985101,4,5
116277229276028823824,4,5
104893962565530938735,4,2
109500644343842123477,4,1
116153009954346844486,4,5
115435766872919300359,4,3
113562572228964520664,4,4
108996039043203799190,4,5
114792893686492344190,4,4
107578201132177583077,4,3
100494436418162510248,4,5
104379740216436886242,4,4
103797037846421439796,4,4
116718246264009283761,4,4
104584562116054854724,4,1
117269474701481579934,4,4
118123501785764520795,4,4
100692196744474734194,4,4
114921537267355982195,4,5
115788021849858751958,4,3
103106687126520406598,4,3
106541023057115709758,4,5
106203297881785634561,4,3
110754429153821266894,4,5
105007292740866281135,4,5
100534944773547203376,4,3
105726590825321193283,4,5
104999798050058006235,4,4
106747046181134165221,4,5
103589688745085930263,4,4
117020452185950272926,4,3
105713139759021979663,4,5
104461867841367892334,4,4
112824404201982759942,4,2
111591409652035680311,4,4
115209676899418341238,4,5
114081156976172341574,4,5
117273464174618203430,4,5
116586399939954405205,4,4
104596420414434955935,4,5
101324854326188223874,4,5
107592105575929974286,4,4
116296301887801331248,4,5
103361711923872389719,4,3
105306338404077566554,4,5
105737766769726849894,4,5
114992699712427296270,4,5
117020499519100011344,4,5
101913444524439383194,4,5
112357269779150458808,4,5
104146156556699342789,4,5
117226793164027033560,4,5
110182210408809114644,4,4
112477427222808849645,4,5
108391371621796490199,4,5
115917572746901256314,4,5
112071974288565634992,4,5
103404163908622960456,4,5
115853348894337041220,4,5
100320435244663140883,4,5
103248936649727135005,4,5
112833803291685034036,4,4
111807226362683269831,4,5
113143871070655242604,4,5
112830872564822860622,4,4
106618660904527105539,4,3
108559166996678728312,4,4
107301070285258783270,4,5
114405546415023620462,4,5
113783047524806863882,4,5
107996012330561968507,4,4
108657674136024163609,4,5
107629279027183541519,4,5
113608706305591448585,4,4
102138297398405173622,4,5
103129094470807957991,4,5
106452661553989505870,4,5
100277784765337333959,4,5
117866381261394172951,4,2
117335465827322981007,4,3
103331270735393175501,4,5
111250182654380629133,4,4
116149504183790493047,4,3
102171621592715756289,4,5
104861192728726319756,4,4
107564523738465508644,4,4
102467592239988127131,4,3
111083665999588298344,4,4
102848705251054755725,4,4
114250046646116529576,4,5
101757445067052133011,4,4
113608706305591448585,4,4
107277345878369642371,4,5
109126344872816026986,4,3
105412623166695776519,5,5
116794597696432559484,5,5
107353912197831741489,5,5
107264468083300099898,5,1
100176150267102551323,5,1
103596566374455530272,5,1
108173301395857145722,5,2
104485556181800326282,5,1
105169280505220812924,5,1
101867106061768824971,5,1
102272926448670293762,5,5
102883640147885617315,5,5
115842561100057581382,5,5
104792385713414458764,5,5
101482983618296273574,5,5
117851772700908242748,5,5
107635993613137036953,5,5
100714682125864651789,5,5
106943024756146757120,5,5
110092102816383283072,5,5
114808199552302330921,5,1
101834880193042109600,5,5
110787838064509453950,5,5
101094191146343285636,5,5
115357064508341714805,5,5
104443311338232698754,5,5
102213924345193254932,5,4
101284562920569774106,5,5
114490699769830179262,5,4
106132181362602172465,5,4
113855360972741014237,5,5
104326619134134370324,5,5
106329348461689763922,5,5
108790075812132931490,5,5
117522528300654943604,5,5
109526228427495601559,5,5
109637640634901628234,5,5
104575207704509587488,5,5
102907636743760669809,5,4
112793036387942424166,5,5
103009434334781265430,5,5
108029100627222433641,5,4
118234719587662434998,5,5
102998713061342435727,5,3
112336214221013746536,5,5
101854072783891117256,5,5
108381756498449604351,5,5
106833163410885808643,5,4
113661307811539640852,5,5
112078533726816131879,5,5
112994654283661324793,5,5
101023495183270747183,5,3
114812420947600504203,5,5
116898527573005254618,5,4
101807220561343240990,5,5
103981996776825912733,5,5
105342097727930447553,5,4
104468546123814450907,5,4
117510688517115007314,5,5
111717386887968939765,5,5
103032132010569213971,5,3
118316441164016597021,5,4
117293689799078958484,5,5
103793270031203879310,5,1
108383994323640612338,5,5
107650814032447426965,5,5
101498662462539429419,5,3
106933098077896142592,5,5
113015523826545524096,5,4
109383409521714775150,5,5
101693732328033423726,5,1
107840397439056546996,5,5
115358531995898580366,5,4
108029100627222433641,5,1
117718947206212247637,5,5
105460115308731294442,5,5
115924415233908909983,5,5
109669691482692212306,5,3
109009275707710055596,5,4
109280904598984956918,5,5
101246808779571970297,5,3
112535859612769377146,5,5
106412757433964414184,5,4
102125254119318371416,5,4
106349952048262306254,5,5
107956851010069526766,5,5
117826030369250891322,5,2
111733976718276618181,5,4
101702995666234380726,5,4
107187271365189388585,5,4
100772279746380532456,5,2
111365256116688780766,5,5
101347588032307504250,5,2
104354439413177110385,5,5
104676332292769532643,5,5
106605771852747076603,5,4
114485178642740965739,5,5
100243229396286793378,5,4
102384226885225911361,5,5
100088696458220956399,5,5
108598249108270559862,5,5
109115928475056884300,5,4
105398767199270855281,5,4
107843603649903245447,5,3
115115702181408185404,5,4
117247005327903819554,5,5
102882565857659926510,5,3
109867081238169239230,5,1
109326744766001514153,5,3
100473319674032987985,5,3
103819908697529157520,5,2
101199566734677060051,5,5
117400231349262218020,5,5
108165255118747138806,5,5
113354164558815712514,5,4
111699935921208247217,5,5
115574703111487655747,5,3
105981461040152280970,5,3
105837200505323440922,5,4
102982344275567995798,5,5
103637779436117342442,5,5
115553431093075842534,5,4
107885839272296012640,5,5
103678961465056097602,5,5
117220388675005235378,5,4
106498351583341205127,5,4
115446723098779160346,5,3
109590307658017943925,5,4
108905407574120323424,5,4
111351408030175691940,5,5
104634812390226876834,5,3
113500263635371582222,5,3
110599247103843157760,5,1
100470978440244717105,5,1
101723373912647356401,5,4
104851119734454962696,5,4
114716348438853283238,5,5
101023495183270747183,5,2
103129357110058364695,5,5
106881421378622745052,5,5
115288023239734768167,5,5
104297309107703690906,5,3
112355081925255648684,5,2
112406747167033158914,5,5
109879068547290593655,5,5
117293072750979239367,5,4
102752606565972456762,5,5
104431074280242347919,5,5
116180278978290850811,5,5
112492562416782187938,5,5
113351980381866622899,5,2
112928977540006382413,5,1
114874700448508650818,5,1
107630165881478695554,5,3
115954864801084688139,5,5
101703859562004353841,5,4
110316222034335713564,5,5
109071182178107479025,5,4
104803341739165778004,5,5
109952220063501501282,5,3
101768435635332851716,5,5
117644939087977086711,5,1
109069465667863295964,5,5
116508509623687891484,5,3
114125042891263295508,5,4
100551508450069028841,5,3
113093537973461530911,5,5
116899580385948316598,5,4
111959955224822239697,5,3
115719711962994050489,5,2
107186116676610053388,5,2
115624128950047598381,5,5
118370554795078501633,5,4
115857215393314154341,5,5
115384959470182962961,5,4
115421361452657861010,5,4
107587473700248132752,5,4
117786788405980135080,5,5
105467760252286982403,5,4
105566236493466004379,5,3
114109264678460800609,5,5
105130015344467605894,5,3
102503129262930041957,5,5
101834880193042109600,5,5
105257440419721108040,5,4
105538956700519868571,5,5
106919737805012387318,5,5
100675484031426420345,5,3
115295488873818843850,5,5
106851640470911416999,5,4
114929967936322016358,5,4
102129890349718915854,5,5
100877805630930813915,5,4
105892392413528737906,5,5
101988622312369616569,5,5
112623517876975514039,5,5
111946005685281039400,5,4
118030178376808365901,5,5
113194802559931540807,5,4
116751891580594703231,5,5
102404202310583299572,5,4
114199193149503438035,5,4
104988888938292694772,5,5
107396622851174627481,5,5
115485877215744921420,5,5
106175865267534277832,5,5
110988668789373986060,5,2
109857040025870455306,5,3
103860222585152883699,5,5
103584436832709057979,5,4
116503078809566566794,5,3
105892392413528737906,5,4
111736828051430052898,5,5
113921242842914237852,5,5
103944670556353820143,5,4
113032710825641803063,5,5
102561711876998706488,5,5
115487369137140299870,5,5
100559832582282601293,5,4
111237743627442597899,5,5
104170905488173087340,5,4
111929949972561008766,5,1
107417304906758334256,5,4
114239448720519188009,5,3
109582242254924810396,5,5
109568258680381997676,5,5
112628058841479366820,5,5
101478386912959334503,5,4
115061149603199748110,5,4
108456158097695050730,5,4
101905133494177197292,5,5
114876346315378306525,5,4
101405513715731671980,5,5
116921355657411125480,5,1
108461821292118764510,5,5
105458188522876649572,5,5
104409231299314963420,5,4
110645823735940428298,5,5
106076869559943215620,5,5
110106794279420411451,5,5
117360713959888080725,5,2
104105212190433533621,5,5
109026588805508982759,5,1
116509247513673234161,5,5
102339338922254571419,5,3
102342095365024565454,5,5
115395754029123937880,5,1
110655315539981579977,5,5
103498156403714859763,5,5
116690736886522908101,5,4
108928848131044691424,5,5
106411395210240187602,5,5
111087120149684455357,5,4
109743534647592746165,5,5
116667761030057613884,5,2
105239394298495485155,5,5
115446723098779160346,5,4
106402006649584525691,5,2
115588643430078446445,5,4
105110621288952496263,5,4
104256396865732048481,5,5
106868099006865152867,5,5
108019161608251382663,5,3
117987929151557734708,5,5
106227462447462290709,5,4
100180202967284393081,5,4
112631624204328039987,5,5
108797288340170497188,5,5
101499946339460682168,5,4
